test	subtest	status
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 29 [foreignDoc, 1, foreignComment, 2]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 3 [paras[0].firstChild, 2, paras[0].firstChild, 9]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 30 [foreignDoc.body, 0, foreignTextNode, 36]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 31 [xmlDoc, 1, xmlComment, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 32 [detachedTextNode, 0, detachedTextNode, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 33 [detachedForeignTextNode, 0, detachedForeignTextNode, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 34 [detachedXmlTextNode, 0, detachedXmlTextNode, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 35 [detachedComment, 3, detachedComment, 4]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 36 [detachedForeignComment, 0, detachedForeignComment, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 37 [detachedXmlComment, 2, detachedXmlComment, 6]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 38 [docfrag, 0, docfrag, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 39 [processingInstruction, 0, processingInstruction, 4]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 4 [paras[1].firstChild, 0, paras[1].firstChild, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 40 [paras[1].firstChild, 0, paras[1].firstChild, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 41 [paras[1].firstChild, 2, paras[1].firstChild, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 42 [detachedPara1.firstChild, 0, detachedPara1.firstChild, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 43 [foreignPara1.firstChild, 0, foreignPara1.firstChild, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 44 [foreignDoc.head, 1, foreignDoc.head, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 45 [foreignDoc.body, 0, foreignDoc.body, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 46 [paras[0], 0, paras[0], 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 47 [detachedPara1, 0, detachedPara1, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 48 [testDiv, 1, paras[2].firstChild, 5]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 49 [document.documentElement, 1, document.body, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 5 [paras[1].firstChild, 2, paras[1].firstChild, 9]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 50 [foreignDoc.documentElement, 1, foreignDoc.body, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 51 [document, 1, document, 2]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 52 [paras[2].firstChild, 4, comment, 2]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 53 [paras[3], 1, comment, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 54 [foreignDoc, 0, foreignDoc, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 55 [xmlDoc, 0, xmlDoc, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 56 [detachedForeignTextNode, 7, detachedForeignTextNode, 7]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 57 [detachedXmlTextNode, 7, detachedXmlTextNode, 7]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 58 [detachedComment, 5, detachedComment, 5]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 59 [detachedForeignComment, 4, detachedForeignComment, 4]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 6 [paras[5].firstChild, 2, paras[5].lastChild, 4]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 60 [foreignDocfrag, 0, foreignDocfrag, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 61 [xmlDocfrag, 0, xmlDocfrag, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 7 [paras[5].firstChild, 1, paras[5].firstChild, 3]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 8 [detachedPara1.firstChild, 0, detachedPara1.firstChild, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 4 foreignPara1, range 9 [detachedPara1.firstChild, 2, detachedPara1.firstChild, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 0 [paras[0].firstChild, 0, paras[0].firstChild, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 1 [paras[0].firstChild, 0, paras[0].firstChild, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 10 [foreignPara1.firstChild, 0, foreignPara1.firstChild, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 11 [foreignPara1.firstChild, 2, foreignPara1.firstChild, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 12 [document.documentElement, 0, document.documentElement, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 13 [document.documentElement, 0, document.documentElement, 2]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 14 [document.documentElement, 1, document.documentElement, 2]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 15 [document.head, 1, document.head, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 16 [document.body, 4, document.body, 5]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 17 [foreignDoc.documentElement, 0, foreignDoc.documentElement, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 18 [paras[0], 0, paras[0], 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 19 [detachedPara1, 0, detachedPara1, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 2 [paras[0].firstChild, 2, paras[0].firstChild, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 20 [paras[0].firstChild, 0, paras[1].firstChild, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 21 [paras[0].firstChild, 0, paras[1].firstChild, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 22 [paras[0].firstChild, 3, paras[3], 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 23 [paras[0], 0, paras[0].firstChild, 7]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 24 [testDiv, 2, paras[4], 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 25 [document, 0, document, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 26 [document, 0, document, 2]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 27 [comment, 2, comment, 3]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 28 [testDiv, 0, comment, 5]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 29 [foreignDoc, 1, foreignComment, 2]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 3 [paras[0].firstChild, 2, paras[0].firstChild, 9]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 30 [foreignDoc.body, 0, foreignTextNode, 36]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 31 [xmlDoc, 1, xmlComment, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 32 [detachedTextNode, 0, detachedTextNode, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 33 [detachedForeignTextNode, 0, detachedForeignTextNode, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 34 [detachedXmlTextNode, 0, detachedXmlTextNode, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 35 [detachedComment, 3, detachedComment, 4]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 36 [detachedForeignComment, 0, detachedForeignComment, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 37 [detachedXmlComment, 2, detachedXmlComment, 6]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 38 [docfrag, 0, docfrag, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 39 [processingInstruction, 0, processingInstruction, 4]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 4 [paras[1].firstChild, 0, paras[1].firstChild, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 40 [paras[1].firstChild, 0, paras[1].firstChild, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 41 [paras[1].firstChild, 2, paras[1].firstChild, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 42 [detachedPara1.firstChild, 0, detachedPara1.firstChild, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 43 [foreignPara1.firstChild, 0, foreignPara1.firstChild, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 44 [foreignDoc.head, 1, foreignDoc.head, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 45 [foreignDoc.body, 0, foreignDoc.body, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 46 [paras[0], 0, paras[0], 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 47 [detachedPara1, 0, detachedPara1, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 48 [testDiv, 1, paras[2].firstChild, 5]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 49 [document.documentElement, 1, document.body, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 5 [paras[1].firstChild, 2, paras[1].firstChild, 9]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 50 [foreignDoc.documentElement, 1, foreignDoc.body, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 51 [document, 1, document, 2]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 52 [paras[2].firstChild, 4, comment, 2]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 53 [paras[3], 1, comment, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 54 [foreignDoc, 0, foreignDoc, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 55 [xmlDoc, 0, xmlDoc, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 56 [detachedForeignTextNode, 7, detachedForeignTextNode, 7]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 57 [detachedXmlTextNode, 7, detachedXmlTextNode, 7]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 58 [detachedComment, 5, detachedComment, 5]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 59 [detachedForeignComment, 4, detachedForeignComment, 4]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 6 [paras[5].firstChild, 2, paras[5].lastChild, 4]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 60 [foreignDocfrag, 0, foreignDocfrag, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 61 [xmlDocfrag, 0, xmlDocfrag, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 7 [paras[5].firstChild, 1, paras[5].firstChild, 3]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 8 [detachedPara1.firstChild, 0, detachedPara1.firstChild, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 5 foreignPara1.firstChild, range 9 [detachedPara1.firstChild, 2, detachedPara1.firstChild, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 0 [paras[0].firstChild, 0, paras[0].firstChild, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 1 [paras[0].firstChild, 0, paras[0].firstChild, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 10 [foreignPara1.firstChild, 0, foreignPara1.firstChild, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 11 [foreignPara1.firstChild, 2, foreignPara1.firstChild, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 12 [document.documentElement, 0, document.documentElement, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 13 [document.documentElement, 0, document.documentElement, 2]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 14 [document.documentElement, 1, document.documentElement, 2]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 15 [document.head, 1, document.head, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 16 [document.body, 4, document.body, 5]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 17 [foreignDoc.documentElement, 0, foreignDoc.documentElement, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 18 [paras[0], 0, paras[0], 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 19 [detachedPara1, 0, detachedPara1, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 2 [paras[0].firstChild, 2, paras[0].firstChild, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 20 [paras[0].firstChild, 0, paras[1].firstChild, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 21 [paras[0].firstChild, 0, paras[1].firstChild, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 22 [paras[0].firstChild, 3, paras[3], 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 23 [paras[0], 0, paras[0].firstChild, 7]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 24 [testDiv, 2, paras[4], 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 25 [document, 0, document, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 26 [document, 0, document, 2]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 27 [comment, 2, comment, 3]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 28 [testDiv, 0, comment, 5]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 29 [foreignDoc, 1, foreignComment, 2]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 3 [paras[0].firstChild, 2, paras[0].firstChild, 9]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 30 [foreignDoc.body, 0, foreignTextNode, 36]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 31 [xmlDoc, 1, xmlComment, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 32 [detachedTextNode, 0, detachedTextNode, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 33 [detachedForeignTextNode, 0, detachedForeignTextNode, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 34 [detachedXmlTextNode, 0, detachedXmlTextNode, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 35 [detachedComment, 3, detachedComment, 4]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 36 [detachedForeignComment, 0, detachedForeignComment, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 37 [detachedXmlComment, 2, detachedXmlComment, 6]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 38 [docfrag, 0, docfrag, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 39 [processingInstruction, 0, processingInstruction, 4]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 4 [paras[1].firstChild, 0, paras[1].firstChild, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 40 [paras[1].firstChild, 0, paras[1].firstChild, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 41 [paras[1].firstChild, 2, paras[1].firstChild, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 42 [detachedPara1.firstChild, 0, detachedPara1.firstChild, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 43 [foreignPara1.firstChild, 0, foreignPara1.firstChild, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 44 [foreignDoc.head, 1, foreignDoc.head, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 45 [foreignDoc.body, 0, foreignDoc.body, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 46 [paras[0], 0, paras[0], 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 47 [detachedPara1, 0, detachedPara1, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 48 [testDiv, 1, paras[2].firstChild, 5]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 49 [document.documentElement, 1, document.body, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 5 [paras[1].firstChild, 2, paras[1].firstChild, 9]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 50 [foreignDoc.documentElement, 1, foreignDoc.body, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 51 [document, 1, document, 2]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 52 [paras[2].firstChild, 4, comment, 2]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 53 [paras[3], 1, comment, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 54 [foreignDoc, 0, foreignDoc, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 55 [xmlDoc, 0, xmlDoc, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 56 [detachedForeignTextNode, 7, detachedForeignTextNode, 7]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 57 [detachedXmlTextNode, 7, detachedXmlTextNode, 7]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 58 [detachedComment, 5, detachedComment, 5]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 59 [detachedForeignComment, 4, detachedForeignComment, 4]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 6 [paras[5].firstChild, 2, paras[5].lastChild, 4]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 60 [foreignDocfrag, 0, foreignDocfrag, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 61 [xmlDocfrag, 0, xmlDocfrag, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 7 [paras[5].firstChild, 1, paras[5].firstChild, 3]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 8 [detachedPara1.firstChild, 0, detachedPara1.firstChild, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 6 detachedPara1, range 9 [detachedPara1.firstChild, 2, detachedPara1.firstChild, 8]	PASS
/dom/ranges/Range-intersectsNode.html	Node 7 detachedPara1.firstChild, range 0 [paras[0].firstChild, 0, paras[0].firstChild, 0]	PASS
/dom/ranges/Range-intersectsNode.html	Node 7 detachedPara1.firstChild, range 1 [paras[0].firstChild, 0, paras[0].firstChild, 1]	PASS
/dom/ranges/Range-intersectsNode.html	Node 7 detachedPara1.firstChild, range 10 [foreignPara1.firstChild, 0, foreignPara1.firstChild, 0]	PASS
